"user_id","user_id_str","followers_count","friends_count","listed_count","favourites_count","statuses_count","total_tweets","covid_tweets","covid_pct","is_covid"
78432613,"78432613",1991,1906,50,147,3336,3,0,0.0,False
785870139501735936,"785870139501735936",1200,4996,1,11,3712,249,3,0.012048192771084338,True
786233355322789888,"786233355322789888",95,162,6,63,74,1,0,0.0,False
801915511,"801915511",1411,988,17,1089,1626,23,0,0.0,False
811203654,"811203654",785,1313,0,1092,1708,19,1,0.05263157894736842,True
814052329,"814052329",1638,386,25,10393,1733,57,3,0.05263157894736842,True
81543865,"81543865",1230,828,27,333,6000,1077,35,0.032497678737233054,True
815692818,"815692818",4643,735,25,4074,6919,739,22,0.029769959404600813,True
818246786,"818246786",145,528,20,2296,1330,14,2,0.14285714285714285,True
827278560540844033,"827278560540844033",232,371,2,374,168,44,0,0.0,False
83586406,"83586406",1515,779,21,855,2042,10,4,0.4,True
84898858,"84898858",626,828,17,136,493,2,0,0.0,False
854470332,"854470332",142,94,2,220,584,6,1,0.16666666666666666,True
861337058119475200,"861337058119475200",128,811,0,6,15,11,1,0.09090909090909091,True
882002382,"882002382",1507,1306,28,18,2234,1,0,0.0,False
903174485712527364,"903174485712527364",1857,294,6,713,1053,186,16,0.08602150537634409,True
905739576,"905739576",1250,954,13,7640,3294,58,0,0.0,False
91326293,"91326293",181,173,7,19,231,18,0,0.0,False
914180233,"914180233",1486,360,16,2060,1716,397,28,0.07052896725440806,True
916496036,"916496036",3975,222,140,185,4969,404,11,0.027227722772277228,True
919879982,"919879982",302,93,5,100,80,2,0,0.0,False
92002371,"92002371",50,157,0,39,1529,11,0,0.0,False
92035805,"92035805",2254,1331,30,36,4223,6,0,0.0,False
924577438553735168,"924577438553735168",54,34,0,70,37,23,0,0.0,False
924887196,"924887196",520,722,13,994,753,10,0,0.0,False
928335210,"928335210",714,748,6,5252,3779,21,0,0.0,False
930561201175715841,"930561201175715841",4067,322,13,3619,2714,747,31,0.041499330655957165,True
938064475898380288,"938064475898380288",145,423,0,1176,200,36,1,0.027777777777777776,True
939249498,"939249498",899,351,8,5,47790,2,0,0.0,False
94522776,"94522776",1933,1796,33,990,5127,1,0,0.0,False
94559668,"94559668",3245,354,38,803,4470,206,12,0.05825242718446602,True
94566723,"94566723",2524,320,19,10,63941,2425,119,0.04907216494845361,True
94572501,"94572501",3516,2537,68,7511,140348,3239,62,0.019141710404445816,True
945905360,"945905360",43,175,0,401,94,3,0,0.0,False
947211744,"947211744",891,1295,11,432,4554,1,0,0.0,False
960159510043258880,"960159510043258880",604,600,1,2869,891,73,23,0.3150684931506849,True
963172615,"963172615",161,557,1,42,7589,193,0,0.0,False
967745597288669184,"967745597288669184",426,120,3,310,129,42,1,0.023809523809523808,True
97704318,"97704318",638,786,46,7410,5644,596,4,0.006711409395973154,True
978017823837573121,"978017823837573121",256,311,2,1767,196,17,0,0.0,False
990779461,"990779461",3389,1628,47,5996,2035,367,2,0.005449591280653951,True
99210255,"99210255",913,296,9,397,6630,318,42,0.1320754716981132,True
995288053,"995288053",498,384,0,11,165,2,0,0.0,False
995739156,"995739156",1971,592,33,590,498,1,0,0.0,False
