user_id,total_tweets,covid_tweets,is_covid,covid_pct
1037083000998121472,8,0.0,False,0.0
114224625,28,0.0,False,0.0
153753475,36,0.0,False,0.0
259633435,328,4.0,True,0.012195121951219513
2870235263,1,0.0,False,0.0
3238967410,99,0.0,False,0.0
37629519,118,6.0,True,0.05084745762711865
414836239,16,1.0,True,0.0625
None,334,4.0,True,0.011976047904191617
