rt_tweet_id,target,rt_created_at,full_text,source,og_tweet_id,og_created_at,rt_timedelta_sec,lang,user_id_x,rt_screen_name,user_id_y,og_screen_name
1548632334760640513,1488523272891375621,2022-07-17 11:34:55+00:00,"Mentioning some stuff with @KinderGartenRi 
#COVID19 #funtimes #twitter_scraper",146153494,1548630458245824512,2022-07-17 11:27:28+00:00,447,en,1488523272891375621,KinderGartenRi,146153494.0,andhrelja
1548632334760640513,1488523272891375621,2022-07-17 11:34:55+00:00,"Mentioning some stuff with @KinderGartenRi 
#COVID19 #funtimes #twitter_scraper",146153494,1548630458245824512,2022-07-17 11:27:28+00:00,447,en,1488523272891375621,KinderGartenRi,146153494.0,andhrelja
1548632334760640513,1488523272891375621,2022-07-17 11:34:55+00:00,"Mentioning some stuff with @KinderGartenRi 
#COVID19 #funtimes #twitter_scraper",146153494,1548630458245824512,2022-07-17 11:27:28+00:00,447,en,1488523272891375621,KinderGartenRi,146153494.0,andhrelja
1548632334760640513,1488523272891375621,2022-07-17 11:34:55+00:00,"Mentioning some stuff with @KinderGartenRi 
#COVID19 #funtimes #twitter_scraper",146153494,1548630458245824512,2022-07-17 11:27:28+00:00,447,en,1488523272891375621,KinderGartenRi,146153494.0,andhrelja
