user_id,username,tweets_collectted_at,location,followers,friends,statuses,last_time_check,failed
1127990216873185408,AnxiousJinnie,-1,Republic of Croatia,272,333,7132,-1,False
619898374,AnyCROATIA,2020-11-27 13:32:01.609613,Croatia,16,19,10,-1,False
200830967,AnyTeamCroacia,2020-11-27 13:32:03.122463,Croacia,540,1641,2692,-1,False
1008637398354448384,AnyoCutukovic,2020-11-27 13:32:04.093776,Republic of Croatia,0,37,0,-1,False
92815354,Anytako,2020-11-27 13:32:06.145743,"Zagreb, Croatia",63,41,3055,-1,False
1255211117695164416,Ap11471191,2020-11-02 23:33:08.985797,Republic of Croatia,1,62,1,2020-10-08 04:11:41.542438,True
1571335338,ApMudronja,2020-11-27 13:32:12.087959,Republic of Croatia,13,5,10,-1,False
3293929199,ApartKatarina,2020-11-27 13:32:14.283473,Republic of Croatia,5,18,11,-1,False
282170914,Apart_Aromatica,2020-11-27 13:32:15.275700,Croatia,14,19,2,-1,False
1106145799,ApartmanCarmen,2020-11-27 13:32:16.284111,Republic of Croatia,15,27,4,-1,False
700428784445612032,ApartmanInfoCRO,2020-11-27 13:32:17.808773,Republic of Croatia,12,67,47,-1,False
898227104592142208,ApartmanRibnjak,2020-11-26 23:24:57.689730,Republic of Croatia,18,195,6,2020-10-19 04:09:21.298867,False
696361328873701376,ApartmanSofija,2020-11-27 13:32:19.938602,Republic of Croatia,6,12,9,-1,False
1102615413115052032,Apartman_Tony,2020-11-27 00:30:32.659242,Republic of Croatia,13,103,11,2020-11-15 08:16:41.708849,False
259840837,ApartmaniCro,2020-11-27 13:32:20.990354,Hrvatska,59,0,1,-1,False
307036755,ApartmaniMandic,2020-11-27 13:32:24.320411,"Omiš, Croatia",607,1516,844,-1,False
766968167688048640,ApartmaniMarko,2020-11-27 13:32:25.791435,Republic of Croatia,33,95,328,-1,False
4015622500,ApartmaniMelita,2020-11-27 13:32:26.800068,Republic of Croatia,3,32,2,-1,False
905173863042088832,ApartmaniNikola,2020-11-27 13:32:27.923448,Republic of Croatia,1,90,17,2020-11-18 23:10:30.905363,False
716174660333932544,ApartmaniNin,-1,Republic of Croatia,4,21,23,-1,True
2469811483,ApartmaniZadar,2020-11-27 13:32:29.141917,"Croatia, Zadar",73,159,61,-1,False
2233588255,ApartmankoPrint,2020-11-27 13:32:30.122175,Croatia,0,10,0,-1,False
778852548,ApartmansAntone,2020-11-27 13:32:31.175255,Croatia,95,489,13,-1,False
571876287,ApartmantsZ,2020-11-27 13:32:32.154425,"Split, Croatia",2,10,0,-1,False
87700353,Apartmare,2020-11-27 13:32:33.151758,Croatia,18,20,0,-1,False
240306118,ApartmentNevica,2020-11-27 13:32:35.441450,"Split, Croatia",3,0,2,-1,False
714363035297689600,ApartmentZadar,2020-11-27 13:32:36.614701,Republic of Croatia,1,3,16,-1,False
802200826496319360,ApartmentsBakoc,2020-11-27 13:32:37.680945,Republic of Croatia,6,4,3,-1,False
856868704541437952,ApartmentsMichy,2020-11-27 13:32:39.031205,Republic of Croatia,12,75,67,-1,False
2946150316,ApartmentsRI,2020-11-27 13:32:40.209474,"Rijeka, Croatia",18,55,21,-1,False
67603863,ApartmentsSplit,2020-11-27 13:32:41.191880,"Croatia, Split",2,0,0,-1,False
806912760034525184,Apartments_Tony,2020-11-27 13:32:43.105889,"Zagreb, Republic of Croatia",42,161,27,-1,False
972947838085795840,ApogeeWorld,2020-11-27 13:32:46.602754,Republic of Croatia,17,58,0,-1,False
2953015077,ApolovicIgor,2020-11-27 13:32:47.955791,Republic of Croatia,2,71,4,2020-11-15 18:33:56.026283,False
562873384,Apoyo_MSC,2020-11-27 13:32:49.653221,"Zagreb, Croatia",977,1769,11279,-1,False
995385934924349440,AppCar1,2020-11-27 13:32:50.584228,Republic of Croatia,0,26,0,-1,False
1465347626,AppLucija,2020-11-27 13:32:53.165821,Zagreb ,1,10,1,-1,False
764046235,AppNetRhino,2020-11-27 13:32:54.426500,Croatia,20,0,58,-1,False
773193875544571904,App_Croatia,2020-11-27 13:32:55.600591,Republic of Croatia,0,21,68,-1,False
1056446973866401792,ApplePe11693487,2020-11-27 13:32:57.683279,Republic of Croatia,0,39,0,-1,False
1601964794,Aprojekt1Tomy,2020-11-27 13:33:01.246921,zagreb,3,19,5,-1,False
556891482,AquaMedWellness,2020-11-27 13:33:05.004816,"Split, Croatia",23,27,962,-1,False
1178005988,Aquaestil,2020-11-27 13:33:05.999506,"Croatia, Zagreb",18,11,1,-1,False
1445994283,AraElectronic,2020-11-27 13:33:09.570843,"Pula, Croatia",16,19,70,-1,False
68254665,Arafel_89,2020-11-27 13:33:10.896857,"Zagreb, Croatia",30,33,458,-1,False
2227314688,Aranea_Tenebris,-1,Velika Gorica,1,67,9,-1,True
948296126,ArasDario1,2020-11-27 13:33:13.418620,Republic of Croatia,3,61,1,2020-11-17 03:30:34.637088,False
805818521250840576,Arathorn33,2020-11-27 13:33:16.152805,Republic of Croatia,467,140,132,-1,False
295673496,Araucaria_vrt,2020-11-27 13:33:17.264736,"Zagreb, Croatia",10,1,32,-1,False
943869506820198400,Aravati1991,2020-11-27 13:33:19.201154,Republic of Croatia,8,102,152,-1,False
987886769294184448,ArbanasMarija,-1,Republic of Croatia,3,56,41,-1,True
1021075152501690368,Arben67177397,2020-11-27 13:33:20.225125,Republic of Croatia,12,63,2,-1,False
2986080191,ArcaSomni,2020-11-27 13:33:26.486767,"Zagreb, Croatia",166,391,251,-1,False
1545545899,ArchDoo,2020-11-27 13:33:27.556793,Croatia,53,223,7,-1,False
1074586815028449152,ArdenStark4,2020-11-27 13:33:30.198997,Republic of Croatia,6287,124,123,-1,False
792760378212093952,ArduWatch,2020-11-27 13:33:31.050756,Republic of Croatia,10,5,0,-1,False
1290386202445709056,ArduraYacht,2020-11-27 13:33:32.298256,Republic of Croatia,9,26,13,-1,False
4592384182,Ares501Ares,-1,Republic of Croatia,1,77,28,-1,True
2981016963,Argetnum,2020-11-27 13:33:34.548423,Zagreb,1,9,6,-1,False
1201447141379657728,Arhiz96463709,2020-11-03 00:18:15.604326,Zagreb,22,123,30,2020-10-10 04:23:52.289056,False
2147536663,Arhon_Info,2020-11-27 13:33:36.692826,"Zagreb, Croatia",8,15,147,-1,False
1243561075376820224,AriKrmar,2020-11-27 13:33:37.571499,Rijeka,1,27,0,-1,False
3422241233,Aria_Roth012,2020-11-27 13:33:38.423089,Republic of Croatia,7,56,0,-1,False
237851303,Ariana0069,2020-11-27 13:33:39.311646,Croatia,20,10,2,-1,False
996821318808096768,Ariana59329729,2020-11-27 13:33:40.251019,Republic of Croatia,2,55,8,2020-11-17 19:38:27.091638,False
440197145,ArianaMila,2020-11-27 13:33:41.380250,"Zagreb, Croatia",34,271,49,-1,False
33493732,ArianaZrilic,-1,Croatia,140,29,115,-1,False
28550920,Aricija,2020-11-27 13:33:43.304567,Croatia,32,114,39,-1,False
27032897,Arietty,2020-11-27 13:33:44.390978,Croatia,23,44,78,-1,False
1096085131029286784,ArijaTrade,2020-11-27 00:29:33.331453,Republic of Croatia,11,86,78,2020-11-15 03:45:29.490683,False
130235358,ArijanaCS,-1,Croatia,6,13,8,-1,True
1009029744191594368,ArkoKrunoslav,2020-11-27 13:33:47.036146,Zagreb,4,53,42,-1,False
930771708402913152,ArmandoKadiric,2020-11-27 13:33:47.942239,Republic of Croatia,3,151,0,-1,False
417275449,Armen1985,-1,Croatia,6,83,4,-1,True
98678616,ArminOnline94,2020-11-27 03:51:16.745738,Croatia,947,478,5281,2020-10-24 16:44:06.162835,False
746621635277500416,ArmyMixerMoo,2020-11-27 13:33:53.199672,🇭🇷,266,260,14429,-1,False
277506621,ArnaKlanjac,2020-11-27 13:33:54.540160,Croatia,6,19,182,-1,False
1117052914323865600,ArnautovicAlen,-1,"Zagreb, Hrvatska",0,30,0,-1,True
707607958,ArnesK22,2020-11-27 13:33:55.461425,zagreb,3,36,1,-1,False
3069450039,ArniBlecic,2020-11-27 13:33:56.568306,Zagreb,32,181,24,-1,False
2737063274,ArniRoglic,2020-11-27 13:33:57.496809,Zagreb,4,6,1,2020-11-16 14:54:56.896242,False
1566534409,AromaGallery,2020-11-27 13:33:58.396286,"Dubrovnik, Croatia",3,9,0,-1,False
3986394538,Aromasan3,2020-11-26 23:29:07.921342,Republic of Croatia,36,146,15,2020-10-19 10:39:07.124003,False
708545248750919680,AromaterapeutEu,2020-11-27 13:33:59.471695,"Zagreb, Croatia",93,116,22,-1,False
1203353322,AromavitaVz,2020-11-27 13:34:01.241992,Varaždin,4,162,0,-1,False
2248531356,Aromedica,2020-11-27 13:34:02.100598,Rijeka,5,3,0,-1,False
188485855,AronBelso,2020-11-27 13:34:03.454762,Republic of Croatia,51,347,96,-1,False
1125605315909750784,AronRadojcic,2020-11-27 13:34:04.317716,Croatia,0,10,0,-1,False
855566742,Aron_Balog,2020-11-27 13:34:05.505645,Republic of Croatia,23,89,93,-1,False
3598842197,AroundCro,2020-11-27 13:34:06.655103,Republic of Croatia,2,53,25,-1,False
4841707289,Arpad1944,2020-11-27 13:34:07.826844,Split,14,125,30,-1,False
84455153,Arremer,2020-11-27 13:34:08.877296,Croatia,18,0,20,-1,False
2879987942,ArsenRi,2020-11-02 23:50:36.066142,Republic of Croatia,9,173,7,2020-10-17 00:08:32.217831,False
706112089660780544,ArsenalDJ108,2020-11-27 13:34:16.442576,Republic of Croatia,1753,1480,1333,-1,False
331118698,ArsenalDbk,2020-11-27 13:34:17.759092,Croatia,147,306,440,-1,False
731422908745158528,Arssov,2020-11-27 13:34:18.680331,Republic of Croatia,11,58,0,-1,False
1904260111,ArtCroatia,2020-11-27 13:34:19.876546,Croatia,13,42,139,-1,False
1126470329587650432,ArtJosip,2020-11-27 13:34:21.614906,Zagreb,143,200,88,-1,False
717935718199336960,ArtKittweetz,2020-11-27 13:34:25.907103,Republic of Croatia,4242,2591,4473,-1,False
717714375793106944,ArtMammamia,2020-11-27 13:34:26.954072,Republic of Croatia,10,13,16,-1,False
2975173006,ArtPsiho,2020-11-27 13:34:27.927607,"Rijeka, Croatia",2,35,5,-1,False
2942911433,Artan18454280,2020-11-27 13:34:30.150849,zagreb,10,174,34,-1,False
1047407813352415232,Artemid41107330,2020-11-27 13:34:32.946385,Republic of Croatia,9,120,76,-1,False
1113018856291922048,Artemidus1,2020-11-27 13:34:33.797232,Republic of Croatia,1,11,0,-1,False
791030374772211712,ArterMusic,2020-11-27 13:34:34.949487,Republic of Croatia,4,7,41,-1,False
3221844159,Artichoca,2020-11-27 13:34:37.992303,Republic of Croatia,13,52,7,-1,False
74685950,ArtimProdukcija,2020-11-27 13:34:39.002541,Zagreb,55,24,10,-1,False
721391349,ArtistAnaM,2020-11-27 13:34:40.411046,Croatia,183,138,413,-1,False
205883814,Artist_AnaM,2020-11-27 13:34:41.735844,Croatia,37,0,683,-1,False
359899741,ArtonGlocke,2020-11-27 13:34:42.640154,Zagreb,9,45,1,-1,False
16024059,Artuk,2020-11-27 13:34:43.706891,"Zagreb, Croatia",27,65,5,2020-11-17 14:05:33.391962,False
407557036,Aruba_Club_Pula,2020-11-27 13:34:44.666571,Croatia,53,70,7,-1,False
1207677429394919424,Arwen_makeup,2020-11-27 13:34:51.395451,Republic of Croatia,4,54,32,-1,False
831561560233541632,Aryssa614,-1,Republic of Croatia,2739,1807,1080,-1,False
1483268293,AsNikaLan,2020-11-27 13:34:53.689944,Croatia,3,20,0,-1,False
1596574842,AsaniAna,2020-11-27 13:34:54.698563,Croatia,14,71,11,-1,False
1241621222108078080,Asim94354525,2020-11-27 13:34:56.546278,Zagreb,0,6,0,-1,False
2804184168,AsjaFilipovna,2020-11-27 13:34:57.840221,Croatia ,22,24,404,-1,False
1166513395,AsjaKelam,2020-11-27 13:34:59.109739,Republic of Croatia,459,781,389,-1,False
43966219,AskCroatia,2020-11-27 13:35:00.018985,Croatia,5,0,2,-1,False
3563902815,AskingKanye,2020-11-27 13:35:01.031649,Republic of Croatia,190,1623,9,-1,False
2986398406,AsmodianDaeva,2020-11-27 13:35:02.000978,Republic of Croatia,0,30,2,-1,False
2202039252,AspectusN,2020-11-27 00:31:22.395381,Republic of Croatia,17,13,33,2020-11-15 14:19:38.622259,False
961147911856971648,AspektCo,2020-11-27 13:35:03.651528,Republic of Croatia,45,149,92,-1,False
284695662,AssecoSEEmass,2020-11-27 13:35:07.616039,"Zagreb, Croatia",142,276,214,-1,False
1100910330,AssielSL,2020-11-27 13:35:11.049804,"Rijeka, Croatia",4,17,0,2020-11-16 21:28:32.472985,False
133646706,AstonInox,2020-11-27 13:35:12.314301,"Zagreb, Croatia",92,49,638,-1,False
4439923881,AstraBrlek,2020-11-02 23:41:59.642801,Republic of Croatia,46,149,603,2020-10-08 08:10:43.447221,True
1978818301,AstraZg,2020-11-02 23:31:00.833846,Zagreb,87,124,105,2020-10-08 03:24:28.597627,True
84924574,AstroStalker,-1,Croatia,8,13,122,-1,True
739044793473454080,Astro_Luka,2020-11-27 13:35:15.662244,Hrvatska,371,16,0,-1,False
1174358130140073984,AstronomerIvica,2020-11-27 13:35:19.821481,"Rijeka, Croatia",262,415,1233,-1,False
459639171,AtelierGrgic,2020-11-27 13:35:26.318239,Croatia,252,1630,29,2020-11-17 04:45:57.245004,False
2673979640,AtelierSellier,-1,Croatia,21,42,1079,-1,True
747444381867712512,Atelier_DS1,2020-11-27 13:35:27.688763,Croacia,272,276,450,-1,False
389398568,AtelioonRemel,2020-11-27 13:35:28.591730,Vukovar,1,23,6,-1,False
185796598,Athina1502,2020-11-27 13:35:29.518533,Croatia,21,4,1,-1,False
28535493,AtlantisFest,2020-11-27 02:52:47.486702,"Split, Croatia",465,201,1575,2020-10-21 17:57:56.614602,False
742666921028538240,AtomicPlayboy_,2020-11-27 13:35:40.261263,Croatia,11,115,52,-1,False
2282650340,AtomicsMusic,2020-11-27 13:35:41.459060,Croatia,48,368,89,-1,False
381948260,AtraktivnePonud,2020-11-27 13:35:42.842928,Zagreb,306,989,213,2020-10-30 03:38:12.313252,False
937418436795395968,Attilabicbozji,2020-11-27 13:35:43.802651,Republic of Croatia,1,11,2,-1,False
38071731,AudereEstLamela,2020-11-27 13:35:49.516957,"Split, Croatia",236,953,6400,-1,False
2835822381,AudiHRklub,2020-11-27 13:35:50.926838,Croatia,11,1,773,-1,False
29700630,AudioJuice,2020-11-27 13:35:51.889465,Zagreb,17,17,1,-1,False
2695127851,August820,2020-11-27 13:35:54.361965,"Zagreb, Croatia",6,27,2,-1,False
871899142158733312,Augusto3234,2020-11-27 13:35:55.370992,Republic of Croatia,0,84,5,-1,False
342037024,Auro_Domus,2020-11-27 13:35:59.705033,Croatia,14,12,9,-1,False
836136386059173760,Aurora_Colapis,2020-11-27 13:36:02.487943,Republic of Croatia,12,125,13,-1,False
601070938,Autizamhr,2020-11-27 13:36:03.762628,"Zagreb, Croatia",57,10,367,-1,False
3993374235,AutoCampBiokovo,2020-11-27 00:30:06.639970,Republic of Croatia,437,1309,87,2020-11-15 06:46:35.094798,False
808363992339087360,AutoLili1,2020-11-27 13:36:04.815548,Hrvatska,5,20,19,-1,False
904041388567920640,AutogasariusO,2020-11-27 13:36:08.904786,Vukovar,8,37,1,-1,False
898541274,Automaniahr,2020-11-27 13:36:13.428893,"Zagreb, Hrvatska",72,40,6463,-1,False
358911929,AutomaticBride,2020-11-27 13:36:14.746457,Croatia,48,169,1196,-1,False
1021962102,Autoprikratki,2020-11-27 13:36:15.704153,Varaždin,31,32,0,-1,False
2321129264,Autor_1d,2020-11-27 13:36:16.867251,Croatia,70,161,48,-1,False
3059636661,AvLaCroatia,2020-11-27 00:30:43.580601,Republic of Croatia,928,729,1383,2020-11-15 10:15:01.815670,False
252051087,Avd0tja,2020-11-27 13:36:21.009610,Croatia,17,83,6,-1,False
4362007697,AviaNet24,2020-11-02 23:48:48.659885,Republic of Croatia,8,76,14,2020-10-08 10:42:04.355805,False
2286276582,AvonLadySplit,2020-11-27 13:36:23.085589,Split,3,32,7,-1,False
3062619154,AvrilLBSCroatia,2020-11-27 13:36:24.168736,Republic of Croatia,55,71,15,-1,False
396467311,AwesomeLuccas,2020-11-27 13:36:25.610118,Croatia,44,211,58,-1,False
42017081,Axelle_1,2020-11-27 13:36:29.391883,Zagreb,156,2996,2,-1,False
726160702856114048,AxjCroatia,2020-11-02 23:18:16.993206,Republic of Croatia,14,213,19,2020-10-10 15:01:13.281436,True
86688533,Ayllah_de_Noves,-1,Croatia,108,260,83,-1,True
317801463,AzIGK,2020-11-27 13:36:32.074367,"Zagreb, Croatia",6,3,0,-1,False
442342437,Azibery85,2020-11-27 13:36:33.163130,Zagreb,7,78,11,-1,False
497798528,AzphelSoull,2020-11-27 13:36:35.569276,"Pula, Croatia",8,75,92,-1,False
214174032,Azra1605,2020-11-27 13:36:36.520505,Zagreb,6,0,0,-1,False
1404871400,Azra19070451,-1,Croatia,19,179,380,-1,True
2775034708,Azrismo,2020-11-02 23:26:44.435988,Zagreb,11,36,35,2020-10-03 14:09:54.548067,True
31152621,Azy888,2020-11-27 13:36:39.102456,Republic of Croatia,19,114,277,-1,False
1495340352,B0301Ivana,2020-11-27 13:36:40.409285,Croatia ,297,0,430,-1,False
169428971,B1709,2020-11-27 13:36:41.382927,Zagreb,4,5,2,-1,False
3752199093,B1gSmokeCSGO,2020-11-27 13:36:42.265635,Republic of Croatia,0,41,0,-1,False
4460550033,B1stcapo,2020-11-27 13:36:44.427399,"Zagreb, Croatia",27,82,152,-1,False
1222922647,B2Bmagazine_biz,2020-11-27 13:36:45.841764,Croatia,6,46,379,-1,False
42021854,B2blues,2020-11-27 13:36:46.890940,Croatia,27,24,10,-1,False
271977779,B30Master,2020-11-27 13:36:48.207197,"Split, Croatia",5,13,844,-1,False
741355892,B48Rea,2020-11-27 13:36:49.622456,Croatia,92,331,131,-1,False
2409137922,BACDubrovnik,2020-11-27 13:36:51.152005,Dubrovnik,140,308,229,-1,False
1142873136,BALAJICIvan,2020-11-27 13:36:52.087999,Sinj,2,2,0,-1,False
2869537949,BAM_lover143,2020-11-27 13:36:53.468602,Croatia,69,201,1045,-1,False
1212803859640241920,BARBA69453346,2020-11-02 23:24:48.600513,Republic of Croatia,75,163,2930,2020-10-13 11:28:39.821349,True
1405587588,BATMATCRO,2020-11-27 13:36:54.778051,CROATIA,131,0,795,-1,False
711275279273095168,BAnaianas,2020-11-27 13:36:56.953721,Zagreb,1,3,2,-1,False
1033115720228528000,BB96404819,2020-11-27 13:36:57.865670,Zagreb,1,75,0,-1,False
1111739959,BBDevZagreb,2020-11-27 13:36:59.306256,"Zagreb, Croatia",58,53,271,-1,False
341944832,BBartolovi,2020-11-27 13:37:01.250836,Hrvatska,39,167,2,-1,False
322277284,BBeloevi,2020-11-27 13:37:03.505341,"Zagreb, Republic of Croatia",1674,1825,2539,-1,False
527674205,BBinaaa,2020-11-27 13:37:04.448606,Croatia,4,23,0,-1,False
1170665464105722112,BBojana12,2020-11-27 13:37:05.394980,Republic of Croatia,4,125,0,-1,False
1232751310807715840,BBoltizar,2020-11-27 13:37:08.478384,Republic of Croatia,8,108,78,-1,False
611609541,BCubrilo,2020-11-27 13:37:09.470398,"Split,Croatia",1,19,4,-1,False
447904056,BDrilo,2020-11-27 13:37:12.580755,"Zagreb, Croatia",65,169,35,-1,False
177265310,BELIEBER__BOY,2020-11-27 13:37:13.807455,Croatia,309,1292,85,-1,False
723874815547969408,BERISLAVGROZDA2,2020-11-27 13:37:14.819871,Republic of Croatia,8,120,1,-1,False
146751657,BEYONDNAME,-1,CROATIA,4,18,39,-1,False
1212152082,BGWorld2,2020-11-27 13:37:16.571529,"Zagreb, Croatia",1,11,0,-1,False
1068168960158416768,BIUSAstrobiolo1,2020-11-27 13:37:19.191479,Republic of Croatia,27,148,4,-1,False
15939159,BIskandar,-1,"Pula, Croatia",50,234,3,-1,True
346196512,BKDS2001,2020-11-27 13:37:20.515329,Hrvatska,44,113,337,-1,False
438372498,BKFlowride,2020-11-27 13:37:21.727658,"Zagreb, Croatia",26,69,65,-1,False
1399624200,BKPedalinac,2020-11-27 13:37:23.016686,Croatia,10,13,44,-1,False
2325761684,BKarlo24,2020-11-27 13:37:24.173168,Croatia,24,80,59,-1,False
1260598610,BKlobucaric,-1,Rijeka,0,19,15,-1,True
2886762959,BKonjevoda,2020-11-02 23:40:04.879985,Republic of Croatia,3,117,12,2020-10-08 07:23:59.317829,True
891541481428791296,BKoprivnjak,2020-11-02 23:44:29.684871,Republic of Croatia,0,77,1,2020-10-08 09:12:58.551067,True
748441890412990464,BLACE_CROATIA,2020-11-27 13:37:28.521924,Republic of Croatia,0,20,4,-1,False
182475703,BMReNata,2020-11-27 13:37:31.024570,Croatia,16,59,79,-1,False
3050566541,BMW_rule,2020-11-27 13:37:31.996558,Republic of Croatia,35,553,1,-1,False
118984750,BM_Slim,2020-11-27 13:37:33.161089,Split,55,139,53,-1,False
1003270310983069568,BMaja399,2020-11-27 13:37:36.220975,Republic of Croatia,7,238,118,-1,False
449992392,BManestar,2020-11-27 13:37:37.186842,Republic of Croatia,2,15,1,-1,False
955864885,BMateljak,2020-11-27 13:37:38.151147,Split,2,15,0,2020-11-17 19:41:15.019683,False
758759987267198848,BMatesin,2020-11-27 13:37:43.249152,Republic of Croatia,135,246,2547,-1,False
2202177353,BMesaric,2020-11-27 13:37:44.234259,Dubrovnik,4,41,0,-1,False
1308133461803269888,BMicetic,2020-11-27 13:37:45.549183,Republic of Croatia,60,342,5,-1,False
2233303333,BMisukic,2020-11-27 13:37:46.561821,Croatia,0,10,1,-1,False
903620927610605568,BMorzanj,2020-11-02 23:34:14.488650,Republic of Croatia,2,60,111,2020-10-08 04:53:58.687675,True
3337760986,BNakic89,2020-11-27 13:37:47.559410,Republic of Croatia,9,136,1,-1,False
2993855728,BOOMBAR_Rijeka,2020-11-27 13:37:53.660404,Rijeka,12,97,28,-1,False
2800262418,BOcevcic,2020-11-27 13:37:54.726412,Croatia,0,35,14,-1,False
798157903,BPrimc,2020-11-02 23:50:20.130530,Republic of Croatia,2,94,3,2020-10-08 11:28:22.939576,False
1084522882313666432,BRAVACASAHRV,2020-11-27 13:37:59.287650,Republic of Croatia,14,2,858,-1,False
727054086844088320,BREWZG1,2020-11-27 13:38:00.309471,Republic of Croatia,2,64,3,-1,False
36896306,BRVelagic,2020-11-27 13:38:01.751235,"Dubrovnik, Croatia",7,114,0,-1,False
1882848378,BRdaRich,2020-11-27 13:38:02.763219,Vukovar,10,30,2,-1,False
467651010,BSBUniverseTeam,2020-11-27 02:44:01.850060,"Zagreb, Croatia",664,1813,2563,2020-10-20 03:53:56.498170,False
734374818385170432,BSCongress,2020-11-27 13:38:04.069340,Republic of Croatia,61,155,70,-1,False
589262247,BSDInterijeri,2020-11-27 13:38:05.055950,Zagreb,8,8,0,-1,False
83246913,BS_25999,2020-11-27 13:38:06.386464,"Zagreb, Croatia",19,14,312,-1,False
3018739336,BSavoric,-1,Croatia,10,144,33,-1,False
157431002,BSevo,2020-11-27 13:38:12.598481,"Samobor, Croatia",1561,794,30992,-1,False
1193283898932944896,BSidesRijeka,2020-11-27 13:38:14.419405,"Rijeka, Croatia",144,157,52,-1,False
1056881148343844864,BSidesZadar,2020-11-27 13:38:15.896933,Zadar,75,55,21,-1,False
3080884908,BSplashbruno,2020-11-27 13:38:21.166954,Republic of Croatia,65,272,38,-1,False
621337424,BStruhak,2020-11-27 13:38:22.061668,zagreb,1,23,0,2020-11-17 18:07:45.763225,False
1119672351074004992,BTCWorldTravel1,2020-11-27 13:38:23.396763,Republic of Croatia,118,270,41,-1,False
482289149,BTFilip,2020-11-27 13:38:24.654272,Zagreb,18,63,325,-1,False
633341425,BTRDanaAp,2020-11-27 13:38:29.327205,Republic of Croatia,421,353,2686,-1,False
560507474,BTR_Croatia,2020-11-27 13:38:30.202301,Croatia,8,11,0,-1,False
843452834603503616,BTSbae69,2020-11-27 13:38:31.797549,Croatia,13,22,268,-1,False
1181602464908353536,BTSfana14033946,2020-11-27 13:38:33.000859,Republic of Croatia,6,7,14,-1,False
712889308059975680,BTraljic,2020-11-02 23:57:57.401126,Republic of Croatia,282,233,3951,2020-10-17 09:53:35.526790,False
3082984707,BTumpic,2020-11-27 13:38:33.933711,"Zagreb, Croatia",2,58,2,-1,False
188923160,BUCOakaMIRJANA,2020-11-03 00:19:38.221156,Zagreb,108,492,2635,2020-10-18 14:01:51.852898,False
478011452,BUShelpdesk,2020-11-27 13:38:35.757417,Croatia,0,3,0,-1,False
720488337233068032,BUlicni,2020-11-27 13:38:36.751543,Zagreb,8,16,11,-1,False
734794026,BVBCroatia,2020-11-27 13:38:37.914816,Croatia,28,61,115,-1,False
497980992,BValerija,2020-11-27 13:38:44.935124,"Zagreb, Croatia",2,10,3,-1,False
99951445,BYD_ZG,2020-11-27 13:38:45.992044,"Zagreb, Croatia",12,19,21,-1,False
1005765675066052608,BZoupe,2020-11-27 13:38:47.102060,Republic of Croatia,0,6,17,-1,False
943947354,B_Park_Krizevci,2020-11-27 13:38:47.991458,Croatia,7,5,0,-1,False
1284338540,BaBoLiKlopa,2020-11-27 13:38:50.285621,Zagreb,12,24,8,-1,False
2696140554,BaDeeks,2020-11-27 13:38:51.489109,Croatia,15,138,50,-1,False
269475815,BabeJustinBi,2020-11-27 13:38:53.445019,Croatia,6,9,4,-1,False
909387404838129664,Babic13Ivan,2020-11-27 13:38:54.671370,"Zagreb, Hrvatska",16,175,12,-1,False
2830148958,Babic1Stevo,2020-11-27 13:38:58.331621,Zagreb,33,82,2012,-1,False
882392365,BabicHrvoje,2020-11-27 13:38:59.197896,"Zagreb, Croatia",4,9,0,2020-11-17 06:03:51.480776,False
1381607748,BabojelicSanja,2020-11-27 00:16:07.021735,Republic of Croatia,6,49,1,2020-10-19 13:27:50.063274,False
538561104,BaburakVjeko,2020-11-27 13:39:01.122490,Zagreb,2,36,6,-1,False
45807562,BabyBizarre,2020-11-27 02:43:03.673108,Velika Gorica,190,339,3129,2020-10-20 00:08:39.860501,False
1941215592,BabyBlueCroatia,2020-11-27 13:39:02.037194,"Zagreb, Croatia",15,77,2,-1,False
68155386,BabyDoocks,2020-11-27 13:39:03.104271,Republic of Croatia,7,59,6,-1,False
794166276750974848,BabyHelp_hr,2020-11-27 13:39:04.209365,Republic of Croatia,3,108,25,2020-11-17 19:40:16.180212,False
37909172,Baby_Hoba,2020-11-27 13:39:05.389477,"Dubrovnik, Croatia",41,158,35,-1,False
2749305161,BacicToyota,2020-11-27 13:39:07.292302,Zagreb,0,7,0,2020-11-16 14:24:47.997883,False
238300956,BadBuLL1996,2020-11-27 13:39:09.406580,Republic of Croatia,2,7,2,-1,False
2528314283,BadIceFrogTM,2020-11-27 13:39:10.349222,Republic of Croatia,10,85,5,-1,False
184864443,Badekica,2020-11-27 13:39:12.536693,"Zagreb, Croatia ",7,0,2,-1,False
346515475,Badj0cro,2020-11-27 13:39:15.325435,Croatia,7,157,166,-1,False
857766242,BadrovIvana,2020-11-27 13:39:16.276752,Republic of Croatia,6,115,8,2020-11-17 08:05:41.980782,False
2187434717,BagaricIvo,2020-11-27 13:39:17.560630,zagreb,39,53,136,-1,False
900686382133370880,BagaricJuliana,2020-11-27 13:39:18.537726,Republic of Croatia,4,125,3,-1,False
2965806917,BagaricMarija,2020-11-27 13:39:19.916616,Republic of Croatia ,226,462,689,-1,False
3075312189,BagicZeljko,-1,Republic of Croatia,5,40,1,2020-10-19 20:45:47.651095,True
1123325238,BagoAlen,2020-11-27 13:39:20.801905,Croatia,2,9,0,2020-11-16 20:57:30.576794,False
916291293793398784,BagojeMario,2020-11-27 13:39:21.837672,Dubrovnik,2,11,21,-1,False
